Close
2269.149902
2308.419922
2308.709961
2301.090088
2300.050049
2317.169922
2312.409912
2282.310059
2307.899902
2316.73999
2287.98999
2320.399902
2291.25
2265.699951
2205.290039
2210.800049
2203.72998
2221.409912
2179
2147.350098
2171.199951
2190.060059
2190.909912
2125.429932
2141.120117
2126.050049
2150.870117
2147.870117
2177.409912
2183.530029
2214.189941
2226.290039
2241.709961
2243.870117
2242.030029
2213.439941
2235.899902
2234.219971
2238.26001
2273.570068
2280.790039
2280.679932
2292.310059
2326.350098
2332.209961
2340.679932
2358.949951
2368.459961
2367.659912
2362.209961
2378.01001
2389.090088
2391.280029
2374.409912
2395.399902
2415.23999
2398.76001
2397.409912
2395.129883
2404.360107
2410.689941
2397.959961
2402.580078
2429.530029
2436.810059
2431.159912
2436.810059
2454.050049
2457.870117
2465.98999
2504.860107
2515.689941
2481.26001
2480.110107
2500.310059
2504.610107
2519.070068
2530.149902
2522.949951
2471.469971
2471.72998
2511.919922
2461.189941
2498.73999
2424.25
2402.290039
2319.639893
2265.639893
2374.669922
2375.310059
2425.02002
2394.360107
2346.850098
2354.22998
2317.26001
2298.370117
2204.01001
2229.040039
2213.550049
2210.949951
2195.879883
2277.679932
2257.040039
2222.330078
2281.070068
2303.030029
2219.169922
2173.899902
2170.570068
2158.850098
2218.709961
2243.600098
2243.959961
2305.879883
2305.929932
2307.159912
2309.800049
2289.090088
2261.800049
2254.22998
2217.419922
2223.47998
2220.649902
2135.179932
2109.23999
2101.360107
2091.790039
2093.879883
2159.469971
2175.399902
2196.449951
2198.360107
2242.030029
2249.840088
2249.080078
2179.050049
2198.22998
2222.48999
2187.330078
2245.889893
2269.469971
2296.429932
2288.25
2264.560059
2251.689941
2254.699951
2295.360107
2283.52002
2303.570068
2293.060059
2288.469971
2305.689941
2277.169922
2208.629883
2190.27002
2173.47998
2181.870117
2209.439941
2215.699951
2178.949951
2179.76001
2159.629883
2123.76001
2141.540039
2118.689941
2153.629883
2119.969971
2114.030029
2176.840088
2200.01001
2233.75
2208.889893
2228.870117
2236.199951
2242.47998
2285.709961
2289.77002
2301.320068
2303.25
2315.610107
2355.830078
2349.350098
2334.550049
2327.080078
2381.219971
2369.77002
2379.590088
2376.560059
2368.620117
2370.75
2344.52002
2399.830078
2380.659912
2383.669922
2401.909912
2402.330078
2417.919922
2441.22998
2435.379883
2468.77002
2480.659912
2436.949951
2457.389893
2459.669922
2479.389893
2490.850098
2497.290039
2503.26001
2507.370117
2507.409912
2504.840088
2533.52002
2540.27002
2577.340088
2578.97998
2580.050049
2562.97998
2578.780029
2555.52002
2518.209961
2513.820068
2469.840088
2476.01001
2514.399902
2518.120117
2532.02002
2494.949951
2543.120117
2534.560059
2525.219971
2498.22998
2549.429932
2579.350098
2591.459961
2594.919922
2598.48999
2609.159912
2616.669922
2637.540039
2624.909912
2627.719971
2617.219971
2637.310059
2642.969971
2649.560059
2667.610107
2671.47998
2665.600098
2667.27002
2662.879883
2666.929932
2662.97998
2652.870117
2691.52002
2681.25
2702.199951
2709.889893
2703.169922
2707.800049
2716.830078
2737.330078
2735.290039
2755.300049
2765.850098
2725.360107
2704.290039
2689.540039
2717.550049
2719.25
2739.5
2755.280029
2686.889893
2700.080078
2751.189941
2749.560059
2753.879883
2769.300049
2783.98999
2797.050049
2789.070068
2790.449951
2809.439941
2817.179932
2804.350098
2825.560059
2831.580078
2833.949951
2756.419922
2722.98999
2737.899902
2781.050049
2782.27002
2737.409912
2748.070068
2798.73999
2784.669922
2745.629883
2765.77002
2751.719971
2701.02002
2715.610107
2700.969971
2667.330078
2616.820068
2636.050049
2643.669922
2692.090088
2683.870117
2698.300049
2736.419922
2743.060059
2730.679932
2756.889893
